sketch_S,|R|,|S|,|R_union_S|,|S_minus_R|,rho
GCA_003986715.1_ASM398671v1_genomic_k31_w50_minimizers.hll,2979.16,2800.23,3141.88,162.726,0.0581119
GCA_018599065.1_ASM1859906v1_genomic_k31_w50_minimizers.hll,2979.16,2791.92,3135.83,156.671,0.0561156
GCA_049727105.1_ASM4972710v1_genomic_k31_w50_minimizers.hll,2979.16,2818.03,3015.18,36.022,0.0127827
GCA_053050115.1_ASM5305011v1_genomic_k31_w50_minimizers.hll,2979.16,2833.48,3155.22,176.057,0.0621346
GCA_028614895.1_ASM2861489v1_genomic_k31_w50_minimizers.hll,2979.16,2837.05,3174.62,195.466,0.0688979
GCA_049321125.1_ASM4932112v1_genomic_k31_w50_minimizers.hll,2979.16,2818.03,3157.64,178.482,0.0633357
GCA_016411885.1_ASM1641188v1_genomic_k31_w50_minimizers.hll,2979.16,2828.72,3175.84,196.68,0.0695297
GCA_021369535.1_PDT001216424.1_genomic_k31_w50_minimizers.hll,2979.16,2863.23,3126.14,146.986,0.0513358
GCA_027266995.1_PDT001543730.1_genomic_k31_w50_minimizers.hll,2979.16,2842.99,3106.79,127.634,0.0448942
GCA_050772975.1_ASM5077297v1_genomic_k31_w50_minimizers.hll,2979.16,2818.03,3152.79,173.632,0.0616148
GCA_018299585.1_ASM1829958v1_genomic_k31_w50_minimizers.hll,2979.16,2818.03,3160.07,180.907,0.0641963
GCA_051903055.1_ASM5190305v1_genomic_k31_w50_minimizers.hll,2979.16,2878.72,3140.67,161.515,0.0561066
GCA_027595525.1_ASM2759552v1_genomic_k31_w50_minimizers.hll,2979.16,2816.84,3172.2,193.039,0.0685302
GCA_015701065.1_ASM1570106v1_genomic_k31_w50_minimizers.hll,2979.16,2801.41,3150.37,171.208,0.061115
GCA_050773015.1_ASM5077301v1_genomic_k31_w50_minimizers.hll,2979.16,2847.75,3185.55,206.394,0.0724763
GCA_012102335.1_ASM1210233v1_genomic_k31_w50_minimizers.hll,2979.16,2823.97,3157.64,178.482,0.0632025
GCA_900075075.1_11983_7_61_genomic_k31_w50_minimizers.hll,2979.16,2872.76,3028.41,49.2499,0.0171438
GCA_052545055.1_ASM5254505v1_genomic_k31_w50_minimizers.hll,2979.16,2823.97,3172.2,193.039,0.0683573
GCA_013784425.1_ASM1378442v1_genomic_k31_w50_minimizers.hll,2979.16,2802.6,3128.56,149.407,0.05331
GCA_029686645.1_PDT000894111.1_genomic_k31_w50_minimizers.hll,2979.16,2827.54,3106.79,127.634,0.0451396
GCA_025209555.1_PDT001417007.1_genomic_k31_w50_minimizers.hll,2979.16,2801.41,3094.71,115.55,0.0412471
GCA_030505295.1_ASM3050529v1_genomic_k31_w50_minimizers.hll,2979.16,2796.67,3094.71,115.55,0.0413171
GCA_053220395.1_ASM5322039v1_genomic_k31_w50_minimizers.hll,2979.16,2782.44,3133.41,154.249,0.0554365
GCA_026549405.1_PDT001505470.1_genomic_k31_w50_minimizers.hll,2979.16,2833.48,3162.49,183.333,0.0647024
GCA_029685575.1_PDT001417001.1_genomic_k31_w50_minimizers.hll,2979.16,2820.41,3141.88,162.726,0.057696
GCA_022544175.1_ASM2254417v1_genomic_k31_w50_minimizers.hll,2979.16,3141.88,3442.63,463.471,0.147514
GCA_015704455.1_ASM1570445v1_genomic_k31_w50_minimizers.hll,2979.16,2846.56,3197.7,218.545,0.0767751
GCA_033487575.1_ASM3348757v1_genomic_k31_w50_minimizers.hll,2979.16,2858.46,3167.34,188.185,0.0658344
GCA_030542215.1_ASM3054221v1_genomic_k31_w50_minimizers.hll,2979.16,2852.51,3163.7,184.546,0.0646959
GCA_049160805.1_PDT002689435.1_genomic_k31_w50_minimizers.hll,2979.16,2860.84,3021.19,42.0334,0.0146926
GCA_031519565.1_PDT001702865.1_genomic_k31_w50_minimizers.hll,2979.16,2781.26,3086.26,107.097,0.0385068
GCA_053502675.1_ASM5350267v1_genomic_k31_w50_minimizers.hll,2979.16,2835.86,3186.77,207.609,0.0732086
GCA_025214245.1_PDT001416875.1_genomic_k31_w50_minimizers.hll,2979.16,2810.91,3108,128.843,0.0458367
GCA_036882145.1_ASM3688214v1_genomic_k31_w50_minimizers.hll,2979.16,2866.8,3110.42,131.261,0.0457864
GCA_052885715.1_PDT002939236.1_genomic_k31_w50_minimizers.hll,2979.16,2876.33,3009.17,30.0128,0.0104344
GCA_052373515.1_ASM5237351v1_genomic_k31_w50_minimizers.hll,2979.16,2866.8,3168.56,189.399,0.0660662
GCA_905209175.1_ERR1600694-mag-bin.18_genomic_k31_w50_minimizers.hll,2979.16,2716.21,3130.99,151.828,0.0558968
GCA_022611715.1_PDT001230155.1_genomic_k31_w50_minimizers.hll,2979.16,2854.89,3115.26,136.098,0.0476717
GCA_049322015.1_ASM4932201v1_genomic_k31_w50_minimizers.hll,2979.16,2833.48,3101.96,122.799,0.0433387
GCA_032742815.1_ASM3274281v1_genomic_k31_w50_minimizers.hll,2979.16,2870.37,3186.77,207.609,0.0723282
GCA_009821635.1_ASM982163v1_genomic_k31_w50_minimizers.hll,2979.16,2826.35,3179.48,200.322,0.0708768
GCA_004024095.1_ASM402409v1_genomic_k31_w50_minimizers.hll,2979.16,2870.37,3015.18,36.022,0.0125496
GCA_900077775.1_11983_7_14_genomic_k31_w50_minimizers.hll,2979.16,2873.95,3145.52,166.361,0.0578858
GCA_021416865.1_ASM2141686v1_genomic_k31_w50_minimizers.hll,2979.16,2846.56,3179.48,200.322,0.0703735
GCA_022543985.1_ASM2254398v1_genomic_k31_w50_minimizers.hll,2979.16,2943.22,3105.58,126.425,0.0429547
GCA_001052145.1_ASM105214v1_genomic_k31_w50_minimizers.hll,2979.16,2828.72,3095.92,116.758,0.0412759
GCA_051329425.1_PDT002832364.1_genomic_k31_w50_minimizers.hll,2979.16,2827.54,3108,128.843,0.0455671
GCA_036708125.1_ASM3670812v1_genomic_k31_w50_minimizers.hll,2979.16,2837.05,3116.47,137.307,0.0483979
GCA_030783705.1_PDT001706284.1_genomic_k31_w50_minimizers.hll,2979.16,2822.78,3117.67,138.517,0.0490709
GCA_029684975.1_PDT001471691.1_genomic_k31_w50_minimizers.hll,2979.16,2755.21,3141.88,162.726,0.0590614
GCA_032332155.2_PDT001830766.2_genomic_k31_w50_minimizers.hll,2979.16,2757.57,3151.58,172.42,0.0625261
GCA_022544025.1_ASM2254402v1_genomic_k31_w50_minimizers.hll,2979.16,2930.06,3259.81,280.654,0.0957846
GCA_001060045.1_ASM106004v1_genomic_k31_w50_minimizers.hll,2979.16,2853.7,3180.7,201.537,0.0706229
GCA_053810055.1_PDT003008416.1_genomic_k31_w50_minimizers.hll,2979.16,2827.54,3108,128.843,0.0455671
GCA_031941125.1_PDT001839223.1_genomic_k31_w50_minimizers.hll,2979.16,2847.75,3181.91,202.751,0.0711969
GCA_034192365.1_PDT002019100.1_genomic_k31_w50_minimizers.hll,2979.16,2800.23,3157.64,178.482,0.0637384
GCA_031817835.1_PDT001702276.1_genomic_k31_w50_minimizers.hll,2979.16,2862.04,3021.19,42.0334,0.0146865
GCA_024887715.1_PDT001396395.1_genomic_k31_w50_minimizers.hll,2979.16,2838.24,3167.34,188.185,0.0663036
GCA_029684915.1_PDT001471708.1_genomic_k31_w50_minimizers.hll,2979.16,2820.41,3156.43,177.269,0.0628524
GCA_011758755.1_ASM1175875v1_genomic_k31_w50_minimizers.hll,2979.16,2838.24,3169.77,190.612,0.0671586
GCA_033486535.1_ASM3348653v1_genomic_k31_w50_minimizers.hll,2979.16,2866.8,3185.55,206.394,0.0719947
GCA_031517205.1_PDT001703141.1_genomic_k31_w50_minimizers.hll,2979.16,2827.54,3147.94,168.784,0.0596931
GCA_029684935.1_PDT001471705.1_genomic_k31_w50_minimizers.hll,2979.16,2821.6,3156.43,177.269,0.062826
GCA_026178845.4_PDT001484955.4_genomic_k31_w50_minimizers.hll,2979.16,2809.72,3146.73,167.573,0.0596403
GCA_015685335.1_PDT000434575.1_genomic_k31_w50_minimizers.hll,2979.16,2854.89,3128.56,149.407,0.0523335
GCA_021369055.1_PDT001216412.1_genomic_k31_w50_minimizers.hll,2979.16,2884.68,3147.94,168.784,0.0585107
GCA_053364695.1_ASM5336469v1_genomic_k31_w50_minimizers.hll,2979.16,2827.54,3167.34,188.185,0.0665545
GCA_030872655.1_PDT001701820.1_genomic_k31_w50_minimizers.hll,2979.16,2807.35,3144.31,165.149,0.0588275
GCA_031807315.1_PDT001702623.1_genomic_k31_w50_minimizers.hll,2979.16,2833.48,3161.28,182.12,0.0642743
GCA_022352385.1_ASM2235238v1_genomic_k31_w50_minimizers.hll,2979.16,2801.41,3117.67,138.517,0.0494452
GCA_053380565.1_PDT002978235.1_genomic_k31_w50_minimizers.hll,2979.16,2850.13,3110.42,131.261,0.0460542
GCA_036908355.1_ASM3690835v1_genomic_k31_w50_minimizers.hll,2979.16,2838.24,3163.7,184.546,0.0650213
GCA_050280825.1_ASM5028082v1_genomic_k31_w50_minimizers.hll,2979.16,2827.54,3185.55,206.394,0.0729944
GCA_016634385.1_ASM1663438v1_genomic_k31_w50_minimizers.hll,2979.16,2936.04,3262.25,283.095,0.0964207
GCA_032564415.1_ASM3256441v1_genomic_k31_w50_minimizers.hll,2979.16,2819.22,3160.07,180.907,0.0641693
GCA_029686085.1_PDT001259724.1_genomic_k31_w50_minimizers.hll,2979.16,2862.04,3219.6,240.439,0.0840098
GCA_049726685.1_ASM4972668v1_genomic_k31_w50_minimizers.hll,2979.16,2807.35,3010.37,31.2145,0.0111189
GCA_018455345.1_PDT000589438.2_genomic_k31_w50_minimizers.hll,2979.16,2808.53,3099.54,120.383,0.0428632
GCA_023558975.1_ASM2355897v1_genomic_k31_w50_minimizers.hll,2979.16,2853.7,3177.05,197.894,0.0693465
GCA_028890275.1_ASM2889027v1_genomic_k31_w50_minimizers.hll,2979.16,2750.47,3123.72,144.566,0.0525603
GCA_033408195.1_PDT001749922.1_genomic_k31_w50_minimizers.hll,2979.16,2862.04,2994.76,15.5998,0.0054506
GCA_049320365.1_ASM4932036v1_genomic_k31_w50_minimizers.hll,2979.16,2812.09,3161.28,182.12,0.0647631
GCA_963516565.1_ERR9969018_bin.28_MetaWRAP_v1.3_MAG_genomic_k31_w50_minimizers.hll,2979.16,2840.61,3114.05,134.888,0.0474856
GCA_018067525.1_ASM1806752v1_genomic_k31_w50_minimizers.hll,2979.16,2810.91,3151.58,172.42,0.0613397
GCA_017328665.1_PDT000065113.7_genomic_k31_w50_minimizers.hll,2979.16,2821.6,3094.71,115.55,0.0409521
GCA_052887125.1_ASM5288712v1_genomic_k31_w50_minimizers.hll,2979.16,2814.47,3166.13,186.972,0.0664324
GCA_001023015.1_ASM102301v1_genomic_k31_w50_minimizers.hll,2979.16,2786,3151.58,172.42,0.0618882
GCA_032989265.1_PDT001951540.1_genomic_k31_w50_minimizers.hll,2979.16,2791.92,3087.46,108.304,0.0387921
GCA_029844905.1_ASM2984490v1_genomic_k31_w50_minimizers.hll,2979.16,2839.42,3168.56,189.399,0.0667032
GCA_003965555.1_ASM396555v1_genomic_k31_w50_minimizers.hll,2979.16,2810.91,3170.98,191.825,0.0682432
GCA_023130515.1_ASM2313051v1_genomic_k31_w50_minimizers.hll,2979.16,2857.27,3217.16,238.005,0.083298
GCA_037148895.1_ASM3714889v1_genomic_k31_w50_minimizers.hll,2979.16,2838.24,3174.62,195.466,0.068869
GCA_016411895.1_ASM1641189v1_genomic_k31_w50_minimizers.hll,2979.16,2883.49,3150.37,171.208,0.0593755
GCA_965726955.1_SRR25996626_binner12_Refined_11_genomic_k31_w50_minimizers.hll,2979.16,2803.79,3161.28,182.12,0.064955
GCA_025931655.1_PDT001471709.1_genomic_k31_w50_minimizers.hll,2979.16,2832.29,3161.28,182.12,0.0643013
GCA_037145315.1_ASM3714531v1_genomic_k31_w50_minimizers.hll,2979.16,2814.47,3167.34,188.185,0.0668635
GCA_050000135.1_PDT002076760.2_genomic_k31_w50_minimizers.hll,2979.16,2828.72,3098.33,119.174,0.0421301
GCA_052569525.1_ASM5256952v1_genomic_k31_w50_minimizers.hll,2979.16,2850.13,3108,128.843,0.0452059
GCA_031809055.1_PDT001702558.1_genomic_k31_w50_minimizers.hll,2979.16,2816.84,3147.94,168.784,0.0599197
GCA_023153195.1_ASM2315319v1_genomic_k31_w50_minimizers.hll,2979.16,2847.75,3108,128.843,0.0452436
GCA_050772755.1_ASM5077275v1_genomic_k31_w50_minimizers.hll,2979.16,2784.81,3132.2,153.038,0.0549546
GCA_964208905.1_FFSG_66-B.2_genomic_k31_w50_minimizers.hll,2979.16,2826.35,3172.2,193.039,0.0682998
GCA_050772935.1_ASM5077293v1_genomic_k31_w50_minimizers.hll,2979.16,2791.92,3138.25,159.093,0.0569831
GCA_036708955.1_ASM3670895v1_genomic_k31_w50_minimizers.hll,2979.16,2783.63,3144.31,165.149,0.0593289
GCA_053008775.1_ASM5300877v1_genomic_k31_w50_minimizers.hll,2979.16,2854.89,3095.92,116.758,0.0408976
GCA_946478385.1_SRR10810005_bin.3_metawrap_v1.3.0_MAG_genomic_k31_w50_minimizers.hll,2979.16,2699.69,3122.51,143.356,0.0531007
GCA_053049975.1_ASM5304997v1_genomic_k31_w50_minimizers.hll,2979.16,2832.29,3160.07,180.907,0.0638731
GCA_032746315.1_ASM3274631v1_genomic_k31_w50_minimizers.hll,2979.16,2858.46,3134.62,155.46,0.0543858
GCA_051368905.1_PDT002835745.1_genomic_k31_w50_minimizers.hll,2979.16,2828.72,2995.96,16.8004,0.00593922
GCA_034683145.1_PDT001704466.1_genomic_k31_w50_minimizers.hll,2979.16,2795.48,3151.58,172.42,0.0616782
GCA_965183635.1_M-M143-B.3_genomic_k31_w50_minimizers.hll,2979.16,2956.39,3294.01,314.854,0.1065
GCA_050773225.1_ASM5077322v1_genomic_k31_w50_minimizers.hll,2979.16,2827.54,3158.85,179.695,0.0635516
GCA_015685415.1_PDT000434552.1_genomic_k31_w50_minimizers.hll,2979.16,2828.72,3106.79,127.634,0.0451206
GCA_022544205.1_ASM2254420v1_genomic_k31_w50_minimizers.hll,2979.16,2937.23,3083.84,104.683,0.0356399
GCA_053365555.1_ASM5336555v1_genomic_k31_w50_minimizers.hll,2979.16,2795.48,3145.52,166.361,0.0595106
GCA_051369565.1_PDT002835701.1_genomic_k31_w50_minimizers.hll,2979.16,2828.72,3112.84,133.679,0.0472576
GCA_048966225.1_ASM4896622v1_genomic_k31_w50_minimizers.hll,2979.16,2853.7,3179.48,200.322,0.0701974
GCA_053710345.1_ASM5371034v1_genomic_k31_w50_minimizers.hll,2979.16,2893.03,3235.43,256.27,0.0885818
GCA_037148815.1_ASM3714881v1_genomic_k31_w50_minimizers.hll,2979.16,2837.05,3174.62,195.466,0.0688979
GCA_037149015.1_ASM3714901v1_genomic_k31_w50_minimizers.hll,2979.16,2837.05,3174.62,195.466,0.0688979
GCA_049727045.1_ASM4972704v1_genomic_k31_w50_minimizers.hll,2979.16,2845.37,3009.17,30.0128,0.0105479
GCA_001011705.1_ASM101170v1_genomic_k31_w50_minimizers.hll,2979.16,2833.48,3120.09,140.936,0.0497395
GCA_053050055.1_ASM5305005v1_genomic_k31_w50_minimizers.hll,2979.16,2831.1,3158.85,179.695,0.0634716
GCA_029684995.1_PDT001471689.1_genomic_k31_w50_minimizers.hll,2979.16,2820.41,3156.43,177.269,0.0628524
GCA_029678245.4_PDT001681146.4_genomic_k31_w50_minimizers.hll,2979.16,2839.42,2997.16,18.0011,0.0063397
GCA_027889515.1_ASM2788951v1_genomic_k31_w50_minimizers.hll,2979.16,2877.52,3138.25,159.093,0.055288
GCA_028890215.1_ASM2889021v1_genomic_k31_w50_minimizers.hll,2979.16,2775.33,3145.52,166.361,0.0599427
GCA_037148975.1_ASM3714897v1_genomic_k31_w50_minimizers.hll,2979.16,2834.67,3172.2,193.039,0.0680993
GCA_023752025.1_ASM2375202v1_genomic_k31_w50_minimizers.hll,2979.16,2856.08,3018.79,39.6286,0.0138751
GCA_032635625.1_PDT001923314.1_genomic_k31_w50_minimizers.hll,2979.16,2873.95,2995.96,16.8004,0.00584576
GCA_025209755.1_PDT001416937.1_genomic_k31_w50_minimizers.hll,2979.16,2808.53,3140.67,161.515,0.0575087
GCA_029678885.1_PDT001667687.1_genomic_k31_w50_minimizers.hll,2979.16,2834.67,3163.7,184.546,0.0651032
GCA_900075335.1_12045_4_78_genomic_k31_w50_minimizers.hll,2979.16,2853.7,3017.58,38.4263,0.0134654
GCA_030542165.1_ASM3054216v1_genomic_k31_w50_minimizers.hll,2979.16,2846.56,3157.64,178.482,0.0627009
GCA_016427805.1_ASM1642780v1_genomic_k31_w50_minimizers.hll,2979.16,2872.76,3200.13,220.976,0.0769214
GCA_052194235.1_PDT002891579.1_genomic_k31_w50_minimizers.hll,2979.16,2867.99,3172.2,193.039,0.0673081
GCA_002333885.1_ASM233388v1_genomic_k31_w50_minimizers.hll,2979.16,2816.84,3145.52,166.361,0.0590593
GCA_025212435.1_PDT001417013.1_genomic_k31_w50_minimizers.hll,2979.16,2832.29,3118.88,139.726,0.0493333
GCA_050769995.1_ASM5076999v1_genomic_k31_w50_minimizers.hll,2979.16,2847.75,3126.14,146.986,0.0516147
GCA_027267175.1_PDT001543705.1_genomic_k31_w50_minimizers.hll,2979.16,2801.41,3111.63,132.47,0.0472867
GCA_050357215.1_PDT001543645.2_genomic_k31_w50_minimizers.hll,2979.16,2809.72,3143.1,163.938,0.0583467
GCA_052373635.1_ASM5237363v1_genomic_k31_w50_minimizers.hll,2979.16,2867.99,3168.56,189.399,0.0660388
GCA_030793645.1_PDT001705895.1_genomic_k31_w50_minimizers.hll,2979.16,2806.16,3141.88,162.726,0.057989
GCA_030179835.1_ASM3017983v1_genomic_k31_w50_minimizers.hll,2979.16,2854.89,3162.49,183.333,0.0642171
GCA_033488095.1_ASM3348809v1_genomic_k31_w50_minimizers.hll,2979.16,2850.13,3156.43,177.269,0.062197
GCA_029684895.1_PDT001471711.1_genomic_k31_w50_minimizers.hll,2979.16,2807.35,3163.7,184.546,0.0657367
GCA_050237065.1_PDT002758634.1_genomic_k31_w50_minimizers.hll,2979.16,2853.7,3177.05,197.894,0.0693465
GCA_037148955.1_ASM3714895v1_genomic_k31_w50_minimizers.hll,2979.16,2837.05,3174.62,195.466,0.0688979
GCA_030874075.1_PDT001701743.1_genomic_k31_w50_minimizers.hll,2979.16,2810.91,3152.79,173.632,0.061771
GCA_033552855.1_PDT001977419.1_genomic_k31_w50_minimizers.hll,2979.16,2787.18,3130.99,151.828,0.0544735
GCA_053364875.1_ASM5336487v1_genomic_k31_w50_minimizers.hll,2979.16,2829.91,3166.13,186.972,0.0660699
GCA_903935765.1_ASM_IMP08_genomic_k31_w50_minimizers.hll,2979.16,2889.45,3191.63,212.469,0.0735326
GCA_053559115.1_ASM5355911v1_genomic_k31_w50_minimizers.hll,2979.16,2841.8,3168.56,189.399,0.0666473
GCA_023153005.1_ASM2315300v1_genomic_k31_w50_minimizers.hll,2979.16,2803.79,3110.42,131.261,0.0468155
GCA_900076585.1_12045_5_35_genomic_k31_w50_minimizers.hll,2979.16,2825.16,3093.5,114.342,0.0404729
GCA_053502915.1_ASM5350291v1_genomic_k31_w50_minimizers.hll,2979.16,2835.86,3186.77,207.609,0.0732086
GCA_036669175.1_ASM3666917v1_genomic_k31_w50_minimizers.hll,2979.16,2782.44,3133.41,154.249,0.0554365
GCA_022543915.1_ASM2254391v1_genomic_k31_w50_minimizers.hll,2979.16,2969.57,3273.24,294.081,0.0990317
GCA_029685855.1_PDT001288788.1_genomic_k31_w50_minimizers.hll,2979.16,2788.37,3155.22,176.057,0.0631398
GCA_053049735.1_ASM5304973v1_genomic_k31_w50_minimizers.hll,2979.16,2829.91,3156.43,177.269,0.0626413
GCA_048966575.1_ASM4896657v1_genomic_k31_w50_minimizers.hll,2979.16,2835.86,3111.63,132.47,0.0467124
GCA_029682445.1_PDT001543739.1_genomic_k31_w50_minimizers.hll,2979.16,2812.09,3106.79,127.634,0.0453874
GCA_023749245.1_ASM2374924v1_genomic_k31_w50_minimizers.hll,2979.16,2777.7,3150.37,171.208,0.0616367
GCA_032508225.1_ASM3250822v1_genomic_k31_w50_minimizers.hll,2979.16,2751.66,3140.67,161.515,0.0586974
GCA_048772545.1_PDT002669222.1_genomic_k31_w50_minimizers.hll,2979.16,2828.72,3163.7,184.546,0.0652399
GCA_019973695.1_ASM1997369v1_genomic_k31_w50_minimizers.hll,2979.16,2860.84,3181.91,202.751,0.070871
GCA_037148495.1_ASM3714849v1_genomic_k31_w50_minimizers.hll,2979.16,2831.1,3167.34,188.185,0.0664707
GCA_030882985.1_PDT001701110.1_genomic_k31_w50_minimizers.hll,2979.16,2835.86,3122.51,143.356,0.0505511
GCA_031514445.1_PDT001703478.1_genomic_k31_w50_minimizers.hll,2979.16,2819.22,3155.22,176.057,0.0624488
GCA_020709995.1_ASM2070999v1_genomic_k31_w50_minimizers.hll,2979.16,2810.91,3140.67,161.515,0.0574601
GCA_023685765.1_PDT001324387.1_genomic_k31_w50_minimizers.hll,2979.16,2870.37,3000.76,21.6037,0.00752644
GCA_036882265.1_ASM3688226v1_genomic_k31_w50_minimizers.hll,2979.16,2862.04,3110.42,131.261,0.0458627
GCA_016427865.1_ASM1642786v1_genomic_k31_w50_minimizers.hll,2979.16,2931.25,3259.81,280.654,0.0957455
GCA_001057935.1_ASM105793v1_genomic_k31_w50_minimizers.hll,2979.16,2828.72,3150.37,171.208,0.0605249
GCA_032052865.1_ASM3205286v1_genomic_k31_w50_minimizers.hll,2979.16,2778.89,3161.28,182.12,0.0655371
GCA_029686745.1_PDT000431912.2_genomic_k31_w50_minimizers.hll,2979.16,2852.51,3213.51,234.355,0.0821573
GCA_032635645.1_PDT001923311.1_genomic_k31_w50_minimizers.hll,2979.16,2852.51,3126.14,146.986,0.0515286
GCA_026155345.1_ASM2615534v1_genomic_k31_w50_minimizers.hll,2979.16,2800.23,3152.79,173.632,0.0620066
GCA_021460865.1_ASM2146086v1_genomic_k31_w50_minimizers.hll,2979.16,2808.53,3120.09,140.936,0.0501813
GCA_031510345.1_PDT001703775.1_genomic_k31_w50_minimizers.hll,2979.16,2812.09,3177.05,197.894,0.0703725
GCA_037148575.1_ASM3714857v1_genomic_k31_w50_minimizers.hll,2979.16,2832.29,3167.34,188.185,0.0664428
GCA_015686315.1_PDT000444060.1_genomic_k31_w50_minimizers.hll,2979.16,2812.09,3150.37,171.208,0.0608828
GCA_032741235.1_ASM3274123v1_genomic_k31_w50_minimizers.hll,2979.16,2871.57,3187.98,208.824,0.0727213
GCA_033375035.1_ASM3337503v1_genomic_k31_w50_minimizers.hll,2979.16,2812.09,3103.17,124.008,0.044098
GCA_001022765.1_ASM102276v1_genomic_k31_w50_minimizers.hll,2979.16,2837.05,2992.36,13.1989,0.00465233
GCA_053168475.1_PDT002960718.1_genomic_k31_w50_minimizers.hll,2979.16,2854.89,3179.48,200.322,0.0701681
GCA_034331165.2_ASM3433116v2_genomic_k31_w50_minimizers.hll,2979.16,2852.51,3177.05,197.894,0.0693755
GCA_031817335.1_PDT001702308.1_genomic_k31_w50_minimizers.hll,2979.16,2852.51,3177.05,197.894,0.0693755
GCA_050889625.1_PDT002802538.1_genomic_k31_w50_minimizers.hll,2979.16,2844.18,3162.49,183.333,0.0644589
GCA_008640995.1_ASM864099v1_genomic_k31_w50_minimizers.hll,2979.16,2826.35,2998.36,19.2019,0.00679388
GCA_032864255.3_PDT001708712.4_genomic_k31_w50_minimizers.hll,2979.16,2823.97,3160.07,180.907,0.0640613
GCA_022543995.1_ASM2254399v1_genomic_k31_w50_minimizers.hll,2979.16,2977.96,3127.35,148.196,0.0497643
GCA_053457525.1_ASM5345752v1_genomic_k31_w50_minimizers.hll,2979.16,2888.26,3183.12,203.965,0.0706189
